cross_id,_id,river_definitions.is_api_v2,river_definitions.river_modified_date,river_definitions.river_time_created,river_definitions.scheduled_time,river_definitions.updated_by_name,river_definitions.river_type_title,river_definitions.river_name,river_definitions.river_status,river_definitions.subrivers_enabled,river_definitions.source.icon,river_definitions.source.name,river_definitions.source.size,river_definitions.river_insert_date,river_definitions.river_desc,river_definitions.river_time_updated,river_definitions.is_scheduled,river_definitions.river_type_id,river_definitions.group_id._id,river_definitions.group_id.name,river_definitions.river_type_icon_url,river_definitions.is_master_river,river_definitions.target.icon,river_definitions.target.name,river_definitions.target.size,river_definitions.target,river_definitions.source.title
61dc234a19694a5f0c37c8ce,61dc234a19694a5f0c37c8ce,False,2024-12-04T13:36:49.898000+00:00,2022-01-10T12:15:06.681000+00:00,,Nadav Dishon,Source to Target,mongo_machine_events,active,,https://static-assets.console.rivery.io/mongodb.png,MongoDB,44.0,2022-01-10T12:15:06.681000+00:00,,2024-12-04T13:36:49.898000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
65a7e142408cfaab88863ae3,65a7e142408cfaab88863ae3,False,2024-12-04T12:39:02.636000+00:00,2024-01-17T14:16:34.306000+00:00,,Aditya Pratap,Logic River,dwh_fact_decision_support_decision,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2024-01-17T14:16:34.306000+00:00,,2024-12-04T12:39:02.636000+00:00,False,logic,6107eb376ec0d63428ba5ee4,MRR to DWH,https://static-assets.console.rivery.io/logic.png,False,,,,,
665edc90ad9149316ad432c0,665edc90ad9149316ad432c0,False,2024-11-25T09:45:03.070000+00:00,2024-06-04T09:21:20.141000+00:00,,Aditya Pratap,Logic River,dwh_dim_machine_configurations,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2024-06-04T09:21:20.141000+00:00,,2024-11-25T09:45:03.070000+00:00,False,logic,6107eb376ec0d63428ba5ee4,MRR to DWH,https://static-assets.console.rivery.io/logic.png,False,,,,,
66c32dabe714ddbfcdac46c6,66c32dabe714ddbfcdac46c6,False,2024-11-25T08:38:15.961000+00:00,2024-08-19T11:34:03.492000+00:00,,Leonid Portnoy,Source to Target,SalesForce_multiRiver_delops_dev,active,,https://static-assets.console.rivery.io/sf.png,Salesforce,48.0,2024-08-19T11:34:03.492000+00:00,,2024-11-25T08:38:15.961000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
672b509e70366d315b8d7e0e,672b509e70366d315b8d7e0e,False,2024-11-25T07:47:23.700000+00:00,2024-11-06T11:18:54.710000+00:00,,Leonid Portnoy,Logic River,dwh_fact_serial_number_tracker,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2024-11-06T11:18:54.710000+00:00,,2024-11-25T07:47:23.700000+00:00,False,logic,6107eb376ec0d63428ba5ee4,MRR to DWH,https://static-assets.console.rivery.io/logic.png,False,,,,,
672a0afd9c783e0778ed2a21,672a0afd9c783e0778ed2a21,False,2024-11-25T07:44:51.179000+00:00,2024-11-05T12:09:33.120000+00:00,,Leonid Portnoy,Source to Target,ns_serial_number_tracker_rma_monthly,active,,https://static-assets.console.rivery.io/netsuite.png,Netsuite RESTlets,42.0,2024-11-05T12:09:33.120000+00:00,,2024-11-25T07:44:51.179000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
62f4c2ca73cbc0000ffe709a,62f4c2ca73cbc0000ffe709a,False,2024-11-25T06:24:59.747000+00:00,2022-08-11T08:50:18.767000+00:00,,Aditya Pratap,Source to Target,mongo_serviceability_indices,active,,https://static-assets.console.rivery.io/mongodb.png,MongoDB,44.0,2022-08-11T08:50:18.767000+00:00,,2024-11-25T06:24:59.747000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
61d416c219694a1103b83111,61d416c219694a1103b83111,False,2024-11-25T06:05:47.925000+00:00,2022-01-04T09:43:30.939000+00:00,,Aditya Pratap,Source to Target,mongo_company_hiers,active,,https://static-assets.console.rivery.io/mongodb.png,MongoDB,44.0,2022-01-04T09:43:30.939000+00:00,,2024-11-25T06:05:47.925000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
639acf6e0dd2fc0010949a51,639acf6e0dd2fc0010949a51,False,2024-11-24T14:42:58.990000+00:00,2022-12-15T07:40:30.853000+00:00,,Leonid Portnoy,Source to Target,azure_storage_jig_testresults,active,,https://static-assets.console.rivery.io/azureblob.png,Azure Blob Storage,44.0,2022-12-15T07:40:30.853000+00:00,,2024-11-24T14:42:58.990000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
630d54a41196ad000fffc09c,630d54a41196ad000fffc09c,False,2024-11-12T12:59:04.153000+00:00,2022-08-30T00:07:00.340000+00:00,,Leonid Portnoy,Logic River,dwh_fact_item_fulfillment_status_shipped,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2022-08-30T00:07:00.340000+00:00,,2024-11-12T12:59:04.153000+00:00,False,logic,6107eb376ec0d63428ba5ee4,MRR to DWH,https://static-assets.console.rivery.io/logic.png,False,,,,,
62f4d8496af0480012e07643,62f4d8496af0480012e07643,False,2024-11-12T12:47:39.092000+00:00,2022-08-11T10:22:01.185000+00:00,,Leonid Portnoy,Source to Target,ns_item_fulfillment_status_shipped,active,,https://static-assets.console.rivery.io/netsuite.png,Netsuite RESTlets,42.0,2022-08-11T10:22:01.185000+00:00,,2024-11-12T12:47:39.092000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
6731d636f7ff94a85dc48343,6731d636f7ff94a85dc48343,False,2024-11-11T11:06:28.173000+00:00,2024-11-11T10:02:30.935000+00:00,,Leonid Portnoy,Source to Target,gs_dops_mnt_budget,active,,https://static-assets.console.rivery.io/google-sheet.png,Google Sheets,32.0,2024-11-11T10:02:30.935000+00:00,,2024-11-11T11:06:28.173000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
670d024144997683e60fd159,670d024144997683e60fd159,False,2024-11-05T13:12:56.004000+00:00,2024-10-14T11:36:33.684000+00:00,,Leonid Portnoy,Source to Target,ns_serial_number_tracker_history,active,,https://static-assets.console.rivery.io/google-sheet.png,Google Sheets,32.0,2024-10-14T11:36:33.684000+00:00,,2024-11-05T13:12:56.004000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
6705228c92640070b7185b3d,6705228c92640070b7185b3d,False,2024-10-29T11:10:44.155000+00:00,2024-10-08T12:16:12.214000+00:00,,Nadav Dishon,Logic River,dwh_snap_tco_site_health_score_kpis,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2024-10-08T12:16:12.214000+00:00,,2024-10-29T11:10:44.155000+00:00,False,logic,62d96704c8b80e0014787905,Snapshot & Aggregation Tables,https://static-assets.console.rivery.io/logic.png,False,,,,,
63038995367a530013afb254,63038995367a530013afb254,False,2024-10-29T11:07:17.131000+00:00,2022-08-22T13:50:13.310000+00:00,,Nadav Dishon,Source to Target,gs_intercom_nps_data,active,,https://static-assets.console.rivery.io/google-sheet.png,Google Sheets,32.0,2022-08-22T13:50:13.310000+00:00,,2024-10-29T11:07:17.131000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
66f1294fb50fa7d1232332ec,66f1294fb50fa7d1232332ec,False,2024-10-28T11:08:59.936000+00:00,2024-09-23T08:39:43.291000+00:00,,Nadav Dishon,Source to Target,mongo_user_activities,active,,https://static-assets.console.rivery.io/mongodb.png,MongoDB,44.0,2024-09-23T08:39:43.291000+00:00,,2024-10-28T11:08:59.936000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
66fa404e4acb19d13598f12d,66fa404e4acb19d13598f12d,False,2024-10-28T09:10:35.496000+00:00,2024-09-30T06:08:14.378000+00:00,,Aditya Pratap,Logic River,dwh_monday_external_accounts,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2024-09-30T06:08:14.378000+00:00,,2024-10-28T09:10:35.496000+00:00,False,logic,60fc6833f5682c305e9de959,SRC to MRR,https://static-assets.console.rivery.io/logic.png,False,,,,,
66f7ccfd0eeb5841f17d7bbc,66f7ccfd0eeb5841f17d7bbc,False,2024-10-28T09:04:56.981000+00:00,2024-09-28T09:31:41.240000+00:00,,Aditya Pratap,Source to Target,monday_external_accounts,active,,https://static-assets.console.rivery.io/monday.png,monday.com,50.0,2024-09-28T09:31:41.240000+00:00,,2024-10-28T09:04:56.981000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
61fa488719694a79b755c47a,61fa488719694a79b755c47a,False,2024-10-27T13:52:46.422000+00:00,2022-02-02T09:01:59.298000+00:00,,Nadav Dishon,Logic River,dwh_dim_endpoints,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2022-02-02T09:01:59.298000+00:00,,2024-10-27T13:52:46.422000+00:00,False,logic,6107eb376ec0d63428ba5ee4,MRR to DWH,https://static-assets.console.rivery.io/logic.png,False,,,,,
61d41a5b19694a1337f53b13,61d41a5b19694a1337f53b13,False,2024-10-16T08:37:07.763000+00:00,2022-01-04T09:58:51.087000+00:00,,Aditya Pratap,Source to Target,mongo_machine_service_info,active,,https://static-assets.console.rivery.io/mongodb.png,MongoDB,44.0,2022-01-04T09:58:51.087000+00:00,,2024-10-16T08:37:07.763000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
670520e5ce308d0cee5e9f85,670520e5ce308d0cee5e9f85,False,2024-10-08T13:16:21.030000+00:00,2024-10-08T12:09:09.550000+00:00,,Nadav Dishon,Logic River,dwh_snap_tco_customer_health_score_kpis,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2024-10-08T12:09:09.550000+00:00,,2024-10-08T13:16:21.030000+00:00,False,logic,62d96704c8b80e0014787905,Snapshot & Aggregation Tables,https://static-assets.console.rivery.io/logic.png,False,,,,,
630fbf4573600a000f5d060e,630fbf4573600a000f5d060e,False,2024-10-06T08:16:23.787000+00:00,2022-08-31T20:06:29.932000+00:00,,Nadav Dishon,Logic River,dwh_fact_nps_survey,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2022-08-31T20:06:29.932000+00:00,,2024-10-06T08:16:23.787000+00:00,False,logic,6107eb376ec0d63428ba5ee4,MRR to DWH,https://static-assets.console.rivery.io/logic.png,False,,,,,
63a1bd1a926bb500110f1bcf,63a1bd1a926bb500110f1bcf,False,2024-09-30T09:16:55.466000+00:00,2022-12-20T13:48:10.614000+00:00,,Nadav Dishon,Logic River,dwh_fact_testers_results,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2022-12-20T13:48:10.614000+00:00,,2024-09-30T09:16:55.466000+00:00,False,logic,6107eb376ec0d63428ba5ee4,MRR to DWH,https://static-assets.console.rivery.io/logic.png,False,,,,,
6239d2b019694a0bca0daeb5,6239d2b019694a0bca0daeb5,False,2024-09-26T07:38:45.773000+00:00,2022-03-22T13:44:16.443000+00:00,,Nadav Dishon,Logic River,dwh_fact_machine_events,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2022-03-22T13:44:16.443000+00:00,,2024-09-26T07:38:45.773000+00:00,False,logic,6107eb376ec0d63428ba5ee4,MRR to DWH,https://static-assets.console.rivery.io/logic.png,False,,,,,
61efc1ee19694a0dd5ad8d44,61efc1ee19694a0dd5ad8d44,False,2024-09-18T07:53:29.976000+00:00,2022-01-25T09:25:02.157000+00:00,,Nadav Dishon,Logic River,Grundfos External Reports,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2022-01-25T09:25:02.157000+00:00,,2024-09-18T07:53:29.976000+00:00,False,logic,61efc23f19694a0dd3f58c7a,External Reports,https://static-assets.console.rivery.io/logic.png,False,,,,,
65f836ce5ffc0a60a60f2554,65f836ce5ffc0a60a60f2554,False,2024-09-17T07:01:25.185000+00:00,2024-03-18T12:42:54.614000+00:00,0 0 15 1/1 * * *,Nadav Dishon,Logic River,Divigraph Staging Runs,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2024-03-18T12:42:54.614000+00:00,,2024-09-17T07:01:25.185000+00:00,True,logic,6111160d6ec0d61a5fe55edd,Orchestrator,https://static-assets.console.rivery.io/logic.png,False,,,,,
64f6d82d29bb0d0012e9cd47,64f6d82d29bb0d0012e9cd47,False,2024-09-17T07:00:51.099000+00:00,2023-09-05T07:26:37.051000+00:00,0 0 5 1/1 * * *,Nadav Dishon,Logic River,Four Daily Runs a day,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2023-09-05T07:26:37.051000+00:00,,2024-09-17T07:00:51.099000+00:00,True,logic,6111160d6ec0d61a5fe55edd,Orchestrator,https://static-assets.console.rivery.io/logic.png,False,,,,,
62f0ff729a2d0200131d06b4,62f0ff729a2d0200131d06b4,False,2024-09-17T06:59:42.568000+00:00,2022-08-08T12:20:02.174000+00:00,0 0 4 1/1 * * *,Nadav Dishon,Logic River,bi-Daily Run,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2022-08-08T12:20:02.174000+00:00,,2024-09-17T06:59:42.568000+00:00,True,logic,6111160d6ec0d61a5fe55edd,Orchestrator,https://static-assets.console.rivery.io/logic.png,False,,,,,
631d953c6e65030011464571,631d953c6e65030011464571,False,2024-09-15T07:54:50.170000+00:00,2022-09-11T07:58:52.500000+00:00,,Nadav Dishon,Logic River,dwh_dim_peplink_devices,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2022-09-11T07:58:52.500000+00:00,,2024-09-15T07:54:50.170000+00:00,False,logic,6107eb376ec0d63428ba5ee4,MRR to DWH,https://static-assets.console.rivery.io/logic.png,False,,,,,
631d8ae1351d5c00137cd8b2,631d8ae1351d5c00137cd8b2,False,2024-09-12T12:06:12.030000+00:00,2022-09-11T07:14:41.780000+00:00,,Nadav Dishon,Source to Target,pep_augury_devices,active,False,https://static-assets.console.rivery.io/rest.png,Rest API Source,42.0,2022-09-11T07:14:41.780000+00:00,,2024-09-12T12:06:12.030000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
66e2d1a06e892844db48a2d9,66e2d1a06e892844db48a2d9,False,2024-09-12T12:02:08.780000+00:00,2024-09-12T11:33:52.871000+00:00,,Nadav Dishon,Source to Target,mongo_scope_sessions,active,,https://static-assets.console.rivery.io/mongodb.png,MongoDB,44.0,2024-09-12T11:33:52.871000+00:00,,2024-09-12T12:02:08.780000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
63fc6495ae3a9c0013eb6e17,63fc6495ae3a9c0013eb6e17,False,2024-09-10T12:08:28.551000+00:00,2023-02-27T08:06:45.225000+00:00,,Nadav Dishon,Source to Target,gs_mng_reliability_score_iot_catagory_weights,active,,https://static-assets.console.rivery.io/google-sheet.png,Google Sheets,32.0,2023-02-27T08:06:45.225000+00:00,,2024-09-10T12:08:28.551000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
63ede2022d65d3000f2cfae2,63ede2022d65d3000f2cfae2,False,2024-09-10T12:08:15.510000+00:00,2023-02-16T07:57:54.309000+00:00,,Nadav Dishon,Source to Target,gs_mng_reliability_score,active,,https://static-assets.console.rivery.io/google-sheet.png,Google Sheets,32.0,2023-02-16T07:57:54.309000+00:00,,2024-09-10T12:08:15.510000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
66d9600555fda099b919f7a7,66d9600555fda099b919f7a7,False,2024-09-05T07:38:45.291000+00:00,2024-09-05T07:38:45.291000+00:00,,Nadav Dishon,Action River,augury_api_1st_step_get_token_copy,active,,https://static-assets.console.rivery.io/actions.png ,Actions,32.0,2024-09-05T07:38:45.291000+00:00,,2024-09-05T07:38:45.291000+00:00,False,actions,60fc6833f5682c305e9de959,SRC to MRR,https://static-assets.eu-west-1.console.rivery.io/rest_action.png,False,,,,,
6462251021752f00108e6af0,6462251021752f00108e6af0,False,2024-09-04T11:02:39.906000+00:00,2023-05-15T12:26:56.250000+00:00,,Nadav Dishon,Logic River,dwh_mng_reliability_score,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2023-05-15T12:26:56.250000+00:00,,2024-09-04T11:02:39.906000+00:00,False,logic,6107eb376ec0d63428ba5ee4,MRR to DWH,https://static-assets.console.rivery.io/logic.png,False,,,,,
66ba01f6562260a92958ae9d,66ba01f6562260a92958ae9d,False,2024-08-13T08:38:29.023000+00:00,2024-08-12T12:37:10.013000+00:00,,Nadav Dishon,Logic River,dwh_quarterly_forecast_snapshot,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2024-08-12T12:37:10.013000+00:00,,2024-08-13T08:38:29.023000+00:00,False,logic,62d96704c8b80e0014787905,Snapshot & Aggregation Tables,https://static-assets.console.rivery.io/logic.png,False,,,,,
624d6e8719694a31b2f5c3d9,624d6e8719694a31b2f5c3d9,False,2024-08-08T19:16:19.980000+00:00,2022-04-06T10:42:15.405000+00:00,,Nadav Dishon,Logic River,dwh_fact_comments,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2022-04-06T10:42:15.405000+00:00,,2024-08-08T19:16:19.980000+00:00,False,logic,6107eb376ec0d63428ba5ee4,MRR to DWH,https://static-assets.console.rivery.io/logic.png,False,,,,,
624d913519694a31b2f5c675,624d913519694a31b2f5c675,False,2024-08-08T18:32:21.693000+00:00,2022-04-06T13:10:13.439000+00:00,,Nadav Dishon,Logic River,dwh_fact_messages,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2022-04-06T13:10:13.439000+00:00,,2024-08-08T18:32:21.693000+00:00,False,logic,6107eb376ec0d63428ba5ee4,MRR to DWH,https://static-assets.console.rivery.io/logic.png,False,,,,,
61e91ded19694a20dcc75d92,61e91ded19694a20dcc75d92,False,2024-08-08T17:39:49.190000+00:00,2022-01-20T08:31:41.854000+00:00,,Nadav Dishon,Logic River,dwh_dim_machines,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2022-01-20T08:31:41.854000+00:00,,2024-08-08T17:39:49.190000+00:00,False,logic,6107eb376ec0d63428ba5ee4,MRR to DWH,https://static-assets.console.rivery.io/logic.png,False,,,,,
61db23a619694a3f1748f457,61db23a619694a3f1748f457,False,2024-08-08T08:04:44.440000+00:00,2022-01-09T18:04:22.843000+00:00,,Nadav Dishon,Source to Target,mongo_messages,active,,https://static-assets.console.rivery.io/mongodb.png,MongoDB,44.0,2022-01-09T18:04:22.843000+00:00,,2024-08-08T08:04:44.440000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
6244082119694a1844bd32f9,6244082119694a1844bd32f9,False,2024-08-06T10:58:35.667000+00:00,2022-03-30T07:34:57.164000+00:00,,Aditya Pratap,Logic River,dwh_fact_repairs,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2022-03-30T07:34:57.164000+00:00,,2024-08-06T10:58:35.667000+00:00,False,logic,6107eb376ec0d63428ba5ee4,MRR to DWH,https://static-assets.console.rivery.io/logic.png,False,,,,,
61dae3fd19694a0947d9c771,61dae3fd19694a0947d9c771,False,2024-08-05T07:31:51.503000+00:00,2022-01-09T13:32:45.218000+00:00,,Aditya Pratap,Source to Target,mongo_component_repairs,active,,https://static-assets.console.rivery.io/mongodb.png,MongoDB,44.0,2022-01-09T13:32:45.218000+00:00,,2024-08-05T07:31:51.503000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
61dbff4e19694a3ceb933953,61dbff4e19694a3ceb933953,False,2024-08-01T06:11:40.466000+00:00,2022-01-10T09:41:34.028000+00:00,,Nadav Dishon,Logic River,dwh_fact_machines_in_field_jobs,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2022-01-10T09:41:34.028000+00:00,,2024-08-01T06:11:40.466000+00:00,False,logic,6107eb376ec0d63428ba5ee4,MRR to DWH,https://static-assets.console.rivery.io/logic.png,False,,,,,
62ebad76efe43f000fd4cc43,62ebad76efe43f000fd4cc43,False,2024-08-01T06:06:51.229000+00:00,2022-08-04T11:28:54.410000+00:00,,Nadav Dishon,Logic River,dwh_fact_service_machine_info,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2022-08-04T11:28:54.410000+00:00,,2024-08-01T06:06:51.229000+00:00,False,logic,6107eb376ec0d63428ba5ee4,MRR to DWH,https://static-assets.console.rivery.io/logic.png,False,,,,,
61daeec619694a111193f8e9,61daeec619694a111193f8e9,False,2024-07-30T11:20:40.365000+00:00,2022-01-09T14:18:46.189000+00:00,,Omer Kalinsky,Source to Target,mongo_iot_monitoring_alerts,active,,https://static-assets.console.rivery.io/mongodb.png,MongoDB,44.0,2022-01-09T14:18:46.189000+00:00,,2024-07-30T11:20:40.365000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
638ce6e4ba5e77000f042840,638ce6e4ba5e77000f042840,False,2024-07-29T18:39:33.541000+00:00,2022-12-04T18:28:52.305000+00:00,,Nadav Dishon,Source to Target,netsuite_analytics_tables,active,,https://static-assets.console.rivery.io/netsuite.png,Netsuite Analytics,36.0,2022-12-04T18:28:52.305000+00:00,,2024-07-29T18:39:33.541000+00:00,False,src_to_trgt,60fc6833f5682c305e9de959,SRC to MRR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOwyb1iNm9HQcyHfKUj_NuAd02oaU-1S21et2JzSuRzdek2QdECjzTmb8,False,https://static-assets.console.rivery.io/bq.png,Google BigQuery (Target),36.0,,
66965688fac3e7ddc7191baa,66965688fac3e7ddc7191baa,False,2024-07-23T10:21:36.104000+00:00,2024-07-16T11:16:24.042000+00:00,,Aditya Pratap,Logic River,dwh_dim_staging_nodes,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2024-07-16T11:16:24.042000+00:00,,2024-07-23T10:21:36.104000+00:00,False,logic,6107eb376ec0d63428ba5ee4,MRR to DWH,https://static-assets.console.rivery.io/logic.png,False,,,,,
668fc44620fa5ee3a2b7451d,668fc44620fa5ee3a2b7451d,False,2024-07-23T05:50:36.881000+00:00,2024-07-11T11:38:46.228000+00:00,,Aditya Pratap,Logic River,dwh_dim_staging_endpoints,active,,https://static-assets.console.rivery.io/logic.png ,Logic,32.0,2024-07-11T11:38:46.228000+00:00,,2024-07-23T05:50:36.881000+00:00,False,logic,6107eb376ec0d63428ba5ee4,MRR to DWH,https://static-assets.console.rivery.io/logic.png,False,,,,,
